		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
3	6									interferon beta-1b		darunavir						thalidomide	ritonavir	emtricitabine	tenofovir disoproxil		aspartate aminotransferase increased	50,141	4.67306E-79	5.19961E-07	6.17503E-06	1.09066E-81	7.22450E-218	2.46953E-23	4.67167E-107	1.54179E-08	9.70613E-14	5.64061E-05	1.08030E-24	7.69046E-50	2.66228E-08	1.61343E-36	1.00754E-09	9.91323E-32	4.24150E-02	5.56462E-198	6.18240E-54	5.70252E-158	2.50841E-01	9.26086E-78	1.32643E-06	1.39112E-05	2.23643E-80	4.15581E-216	1.63765E-22	1.24485E-105	4.58317E-08	4.15595E-13	1.11016E-04	7.52589E-24	9.87270E-49	7.75427E-08	1.58920E-35	3.30803E-09	8.60354E-31	4.31424E-02	2.82170E-196	8.53721E-53	2.28852E-156	2.52156E-01	303	458	35	955	1,186	462	473	700	221	19	162	314	208	79	136	395	117	877	436	769	3	14.518	5.002	9.232	7.775	11.400	6.463	13.091	3.197	6.756	11.337	9.897	10.318	5.902	24.657	6.938	7.511	3.259	13.118	9.077	12.265	6.803	3.715	1.277	2.353	2.000	2.951	1.652	3.357	0.812	1.724	2.889	2.526	2.639	1.506	6.290	1.770	1.921	0.830	3.384	2.324	3.158	1.733	1.887	0.350	1.234	0.986	1.538	0.719	1.738	-0.296	0.783	1.530	1.334	1.394	0.588	2.651	0.822	0.936	-0.269	1.741	1.209	1.644	0.793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
4	10			chloroquine					interferon beta-1a	interferon beta-1b		darunavir			saquinavir	oseltamivir		thalidomide	ritonavir	emtricitabine	tenofovir disoproxil		hepatitis	19,675	1.18056E-117	6.98634E-21	2.19437E-16	4.54053E-01	1.02827E-207	3.06537E-01	1.48436E-06	9.82800E-09	3.45333E-01	5.73880E-01	2.76699E-82	5.03560E-184	6.61917E-06	1.32116E-10	2.28180E-08	1.53058E-110	5.09162E-01	3.44846E-294	3.28128E-164	1.42136E-268	5.75997E-01	3.41730E-116	4.22852E-20	1.08200E-15	5.26419E-01	5.57274E-206	3.37554E-01	3.59208E-06	2.97640E-08	3.64606E-01	5.78495E-01	5.70202E-81	2.36950E-182	1.48612E-05	4.64592E-10	6.68843E-08	4.19560E-109	5.19321E-01	2.77909E-292	1.37231E-162	1.03461E-266	5.77346E-01	260	316	39	250	772	151	114	313	71	4	191	395	34	28	77	399	75	731	461	676	1	12.457	3.451	10.288	2.035	7.421	2.112	3.155	1.429	2.170	2.387	11.668	12.979	0.965	8.739	3.928	7.587	2.089	10.934	9.597	10.782	2.268	6.466	1.786	5.300	1.048	3.908	1.087	1.626	0.732	1.117	1.228	6.042	6.769	0.496	4.500	2.024	3.951	1.075	5.766	5.012	5.674	1.167	2.680	0.828	2.404	0.066	1.933	0.120	0.699	-0.443	0.159	0.296	2.586	2.739	-1.011	2.169	1.015	1.965	0.104	2.492	2.304	2.472	0.222	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
5	16		hydroxychloroquine	chloroquine	ribavirin		peginterferon alfa-2a	peginterferon alfa-2b	interferon beta-1a	interferon beta-1b		darunavir		ruxolitinib	saquinavir	oseltamivir		thalidomide	ritonavir	emtricitabine	tenofovir disoproxil	nitazoxanide	anaemia	158,235	3.19595E-181	4.12371E-22	2.52171E-17	0.00000E00	0.00000E00	0.00000E00	0.00000E00	2.92017E-140	1.16912E-05	9.20663E-22	2.57262E-39	4.57531E-37	0.00000E00	7.77209E-53	6.19340E-10	2.06113E-01	0.00000E00	0.00000E00	2.13681E-47	3.00228E-124	1.46413E-03	1.48139E-179	2.62453E-21	1.30238E-16	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.02594E-138	2.54366E-05	5.77150E-21	2.71152E-38	4.57743E-36	0.00000E00	1.05504E-51	2.07210E-09	2.15803E-01	0.00000E00	0.00000E00	2.63351E-46	9.18312E-123	2.22343E-03	835	1,471	115	16,642	3,184	9,485	4,957	1,523	320	77	414	647	2,869	168	153	619	1,856	2,473	977	1,516	14	40.008	16.066	30.335	135.485	30.606	132.681	137.195	6.955	9.782	45.943	25.292	21.260	81.411	52.434	7.805	11.771	51.692	36.991	20.339	24.179	31.746	3.242	1.300	2.450	12.106	2.501	11.331	11.402	0.557	0.789	3.710	2.045	1.719	6.675	4.236	0.630	0.950	4.211	3.018	1.646	1.961	2.563	1.691	0.375	1.292	3.451	1.305	3.421	3.469	-0.833	-0.341	1.891	1.030	0.779	2.716	2.082	-0.666	-0.074	2.061	1.578	0.715	0.965	1.358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
6	2				ribavirin																tenofovir disoproxil		hepatic steatosis	15,859	1.92613E-23	4.48046E-49	2.88054E-08	3.18289E-05	3.69018E-58	1.97122E-03	2.81603E-10	2.11240E-19	5.56570E-36	1.57612E-01	5.84732E-02	1.08086E-14	3.38524E-02	1.08136E-18	1.00000E00	2.46877E-95	3.19742E-05	2.97931E-34	1.20022E-15	4.91059E-51		1.28330E-22	5.68567E-48	8.36200E-08	6.50722E-05	5.50787E-57	2.91112E-03	9.65176E-10	1.20039E-18	5.41654E-35	1.61176E-01	6.22078E-02	4.88769E-14	3.54217E-02	5.95807E-18	1.00000E00	5.88370E-94	6.53450E-05	2.78272E-33	5.70604E-15	6.43549E-50		91	302	21	206	349	119	93	431	143	4	29	94	30	32	24	293	75	216	131	243		4.360	3.298	5.539	1.677	3.355	1.665	2.574	1.968	4.371	2.387	1.772	3.089	0.851	9.988	1.224	5.572	2.089	3.231	2.727	3.876		3.527	2.689	4.467	1.355	2.740	1.343	2.080	1.602	3.544	1.923	1.428	2.497	0.685	8.059	0.986	4.554	1.686	2.625	2.207	3.155		1.812	1.410	2.158	0.434	1.434	0.423	1.052	0.665	1.816	0.943	0.513	1.315	-0.544	3.008	-0.020	2.166	0.751	1.380	1.135	1.642		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
7	2				ribavirin														ritonavir				pyelonephritis	6,929	4.30375E-16	1.76465E-38	5.76993E-05	3.84585E-24	1.65766E-74	5.27726E-06	5.29925E-36	6.69323E-07	5.51309E-01		1.02795E-03	7.26066E-12	3.57903E-01	2.20652E-06	1.93036E-02	1.82316E-62	3.04916E-01	3.83966E-24	3.28974E-07	2.45946E-19		2.09175E-15	1.82848E-37	1.13328E-04	2.62758E-23	3.08554E-73	1.19915E-05	5.16129E-35	1.68632E-06	5.70974E-01		1.61285E-03	2.76794E-11	3.70299E-01	5.23957E-06	2.18535E-02	2.89252E-61	3.13987E-01	2.62371E-23	8.57735E-07	1.39346E-18		48	165	10	164	240	70	97	176	20		20	51	23	11	19	156	24	112	56	98		2.300	1.802	2.638	1.335	2.307	0.979	2.685	0.804	0.611		1.222	1.676	0.653	3.433	0.969	2.967	0.668	1.675	1.166	1.563		4.263	3.379	4.869	2.497	4.370	1.813	5.005	1.494	1.127		2.256	3.105	1.204	6.338	1.789	5.572	1.233	3.123	2.159	2.909		2.084	1.732	2.282	1.300	2.089	0.852	2.307	0.567	0.173		1.172	1.627	0.267	2.662	0.837	2.451	0.301	1.627	1.104	1.527		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
8	8				ribavirin	methylprednisolone		peginterferon alfa-2b			interferon gamma				saquinavir			thalidomide	ritonavir	emtricitabine			hepatomegaly	9,647	9.05545E-65	1.47467E-01	7.49330E-14	5.37611E-12	8.34813E-59	4.48097E-09	6.41721E-07	5.45167E-02	2.43077E-19	1.34991E-01	2.20751E-06	5.61852E-19	4.55281E-95	2.81297E-51	4.32331E-01	8.11146E-01	2.65426E-03	9.36041E-108	3.00435E-29	4.30846E-59	2.83353E-01	1.48412E-63	2.23586E-01	3.23161E-13	2.06857E-11	1.26119E-57	1.39562E-08	1.62006E-06	6.42975E-02	1.37768E-18	1.38258E-01	5.24116E-06	3.13358E-18	1.07935E-93	3.71000E-50	4.45851E-01	8.20628E-01	3.80463E-03	2.50907E-106	2.42749E-28	6.53083E-58	2.84713E-01	122	81	23	166	259	102	57	190	81	3	32	77	191	53	11	41	44	274	122	196	1	5.845	0.885	6.067	1.351	2.490	1.427	1.578	0.868	2.476	1.790	1.955	2.530	5.420	16.542	0.561	0.780	1.225	4.098	2.540	3.126	2.268	7.827	1.173	8.050	1.803	3.360	1.899	2.095	1.152	3.298	2.371	2.594	3.369	7.301	22.020	0.743	1.033	1.626	5.556	3.393	4.205	3.003	2.952	0.228	3.006	0.840	1.721	0.918	1.063	0.200	1.713	1.245	1.372	1.744	2.843	4.453	-0.428	0.046	0.698	2.440	1.750	2.049	1.586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
9	7		hydroxychloroquine		ribavirin			peginterferon alfa-2b		interferon beta-1b					saquinavir			thalidomide	ritonavir				leukopenia	36,494	1.13167E-31	3.39331E-121	7.70907E-17	0.00000E00	0.00000E00	0.00000E00	1.53755E-163	5.97413E-85	7.95223E-01	4.50145E-04	3.04022E-01	1.31769E-09	1.07070E-02	6.52936E-02	4.77025E-06	5.22230E-173	5.18252E-92	2.77113E-16	5.99746E-04	3.52102E-09	1.00000E00	9.80270E-31	1.01295E-119	3.89637E-16	0.00000E00	0.00000E00	0.00000E00	6.39804E-162	1.26741E-83	8.10319E-01	7.57869E-04	3.14810E-01	4.29140E-09	1.31348E-02	6.68709E-02	1.09139E-05	2.31681E-171	1.18724E-90	1.35963E-15	9.86063E-04	1.10657E-08	1.00000E00	170	719	48	1,662	1,345	1,140	484	208	90	14	39	149	127	15	93	605	368	314	179	263	1	8.145	7.853	12.662	13.531	12.929	15.947	13.396	0.950	2.751	8.353	2.383	4.896	3.604	4.682	4.744	11.505	10.249	4.697	3.726	4.195	2.268	2.860	2.784	4.437	4.914	4.660	5.730	4.739	0.329	0.963	2.925	0.834	1.717	1.262	1.639	1.662	4.078	3.614	1.650	1.306	1.472	0.794	1.512	1.459	2.148	2.244	2.178	2.481	2.229	-1.589	-0.054	1.548	-0.262	0.777	0.335	0.713	0.732	2.010	1.843	0.717	0.383	0.554	-0.333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
10	6				ribavirin		peginterferon alfa-2a	peginterferon alfa-2b				darunavir					tocilizumab	thalidomide					sepsis	85,649	4.06453E-25	1.96678E-34	6.66071E-07	9.35130E-24	0.00000E00	1.32816E-08	3.06706E-20	7.93297E-04	2.24675E-03	2.80681E-09	6.83929E-10	1.71979E-10	5.57409E-52	1.30480E-04	8.20573E-08	9.22925E-93	1.12004E-288	1.54069E-25	2.96501E-05	4.06005E-17	5.72082E-05	2.87389E-24	1.84744E-33	1.67886E-06	6.30657E-23	0.00000E00	3.97169E-08	1.81023E-19	1.27239E-03	3.27227E-03	8.89886E-09	2.27944E-09	5.98455E-10	7.45661E-51	2.42075E-04	2.27650E-07	2.12607E-91	8.79783E-287	1.10447E-24	6.09137E-05	2.07765E-16	1.12395E-04	278	938	54	1,125	3,002	608	398	1,342	175	36	180	301	503	41	197	797	988	685	399	603	12	13.320	10.245	14.244	9.159	28.857	8.505	11.015	6.129	5.350	21.480	10.996	9.891	14.273	12.797	10.049	15.156	27.517	10.246	8.306	9.618	27.211	1.990	1.534	2.125	1.371	4.424	1.270	1.646	0.913	0.797	3.205	1.641	1.477	2.135	1.909	1.500	2.272	4.140	1.532	1.240	1.437	4.059	0.990	0.612	1.087	0.450	2.106	0.343	0.716	-0.130	-0.326	1.680	0.714	0.561	1.090	0.932	0.584	1.177	2.037	0.612	0.309	0.520	2.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
11																							treatment failure	21,736	9.04740E-48	0.00000E00	1.62689E-01	0.00000E00	8.92200E-38	5.49843E-54	9.88856E-13	1.99473E-09	1.78367E-01	2.64577E-02	1.61717E-31	7.24947E-17	3.80802E-02	6.37847E-29	3.42820E-10	0.00000E00	4.41147E-01	3.08881E-50	3.90227E-74	4.97833E-101	1.04956E-03	1.12201E-46	0.00000E00	1.84414E-01	0.00000E00	9.08916E-37	7.59695E-53	3.98101E-12	6.40147E-09	1.92629E-01	2.86022E-02	1.39546E-30	3.66818E-16	3.92349E-02	5.09815E-28	1.16870E-09	0.00000E00	4.51406E-01	3.98798E-49	7.22298E-73	1.25643E-99	1.64405E-03	152	3,502	10	1,066	372	327	125	263	45	7	109	122	44	48	4	2,695	67	305	294	392	5	7.283	38.248	2.638	8.678	3.576	4.574	3.460	1.201	1.376	4.177	6.659	4.009	1.249	14.981	0.204	51.248	1.866	4.562	6.120	6.252	11.338	4.303	26.603	1.550	5.312	2.121	2.714	2.039	0.702	0.808	2.455	3.928	2.364	0.733	8.822	0.120	34.240	1.097	2.705	3.633	3.724	6.665	2.098	4.490	0.632	2.351	1.071	1.427	1.024	-0.502	-0.307	1.295	1.968	1.236	-0.447	3.138	-3.060	4.913	0.133	1.423	1.847	1.878	2.736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
12	5									interferon beta-1b					saquinavir	oseltamivir		thalidomide	ritonavir				lymphadenopathy	27,524	1.54078E-67	1.64443E-85	1.00000E00	3.22974E-31	1.71799E-116	6.87418E-30	1.84958E-25	3.06029E-08	1.24791E-04	2.09085E-14	2.76575E-02	2.25387E-25	4.89532E-01	5.14724E-09	1.22754E-01	8.56992E-17	2.16996E-51	4.57305E-54	1.72065E-18	3.73851E-51		2.63120E-66	3.51873E-84	1.00000E00	2.75962E-30	4.93555E-115	5.66023E-29	1.32132E-24	8.85894E-08	2.32239E-04	9.30655E-14	2.97399E-02	1.60714E-24	5.02499E-01	1.59474E-08	1.29929E-01	4.31521E-16	2.86880E-50	6.32719E-53	9.38867E-18	4.91502E-50		204	528	8	473	643	314	186	357	105	26	49	166	82	27	32	212	243	365	204	343		9.774	5.767	2.110	3.851	6.181	4.392	5.148	1.630	3.210	15.513	2.993	5.455	2.327	8.427	1.632	4.031	6.768	5.460	4.247	5.471		4.563	2.709	0.979	1.801	2.913	2.051	2.399	0.753	1.492	7.206	1.390	2.541	1.080	3.914	0.757	1.878	3.160	2.555	1.978	2.558		2.182	1.420	-0.030	0.838	1.520	1.028	1.257	-0.402	0.575	2.848	0.474	1.340	0.111	1.968	-0.400	0.904	1.651	1.341	0.979	1.344		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
13	4											darunavir			saquinavir	oseltamivir		thalidomide					liver function test abnormal	30,308	8.98027E-21	1.39697E-103	3.11899E-01	1.25977E-04	4.99793E-39	5.02365E-05	5.10805E-02	6.44738E-45	5.09938E-41	1.26634E-01	9.80769E-36	1.22763E-31	1.53515E-01	4.53448E-07	1.62318E-01	1.09613E-99	2.53509E-01	1.07933E-40	2.87116E-37	7.75188E-54	2.81294E-01	5.41488E-20	3.59885E-102	3.39319E-01	2.34262E-04	5.23443E-38	9.96320E-05	5.93204E-02	7.57556E-44	5.55150E-40	1.29759E-01	9.50016E-35	1.06266E-30	1.61740E-01	1.16580E-06	1.71020E-01	2.72895E-98	2.62111E-01	1.16862E-39	2.88586E-36	1.06837E-52	2.82655E-01	128	603	12	228	477	119	104	867	222	7	139	192	70	25	56	426	74	353	274	372	2	6.133	6.586	3.165	1.856	4.585	1.665	2.878	3.960	6.786	4.177	8.492	6.309	1.986	7.803	2.857	8.101	2.061	5.280	5.704	5.933	4.535	2.592	2.812	1.334	0.781	1.947	0.700	1.214	1.689	2.874	1.761	3.591	2.670	0.837	3.291	1.204	3.449	0.868	2.240	2.417	2.519	1.912	1.370	1.473	0.416	-0.354	0.950	-0.511	0.279	0.739	1.516	0.816	1.840	1.411	-0.256	1.718	0.268	1.772	-0.203	1.154	1.266	1.322	0.935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
14	7			chloroquine		methylprednisolone			interferon beta-1a	interferon beta-1b		darunavir				oseltamivir					tenofovir disoproxil		hepatic enzyme increased	42,026	2.20750E-10	0.00000E00	5.71318E-01	4.08669E-01	2.72492E-107	4.12803E-01	2.31310E-01	4.60162E-146	1.19819E-88	6.70972E-01	1.71727E-13	7.01835E-26	2.63274E-01	8.84907E-04	5.90680E-03	0.00000E00	4.62455E-12	1.24444E-27	1.48803E-30	3.38373E-36	1.00000E00	7.62822E-10	0.00000E00	5.95869E-01	4.79387E-01	7.28059E-106	4.46300E-01	2.54644E-01	1.68217E-144	2.64952E-87	6.75281E-01	7.23932E-13	5.08854E-25	2.74345E-01	1.40565E-03	7.76998E-03	0.00000E00	1.78659E-11	9.53358E-27	1.25119E-29	3.31122E-35	1.00000E00	127	1,368	10	387	819	222	132	1,502	372	4	116	222	128	23	43	1,210	51	399	322	410	1	6.085	14.941	2.638	3.151	7.873	3.105	3.653	6.860	11.372	2.387	7.087	7.295	3.632	7.179	2.194	23.009	1.420	5.968	6.703	6.539	2.268	1.852	4.661	0.802	0.957	2.421	0.944	1.111	2.125	3.478	0.725	2.157	2.224	1.104	2.183	0.666	7.172	0.431	1.822	2.046	1.997	0.689	0.887	2.183	-0.319	-0.062	1.259	-0.083	0.151	1.060	1.789	-0.463	1.107	1.149	0.143	1.126	-0.585	2.806	-1.212	0.859	1.027	0.991	-0.537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
15	1														saquinavir								liver disorder	35,000	2.12399E-75	1.26162E-09	2.72241E-01	4.55640E-30	2.41820E-106	7.79763E-05	2.93394E-35	3.64217E-01	2.68016E-05	3.43742E-01	1.35842E-18	4.39877E-19	1.84452E-12	1.12398E-09	1.35242E-19	1.81084E-91	1.05381E-01	1.04827E-76	3.25959E-15	7.01923E-52	3.42746E-02	3.99854E-74	4.11367E-09	2.98950E-01	3.77303E-29	6.37868E-105	1.49922E-04	2.81286E-34	3.97749E-01	5.54911E-05	3.48645E-01	7.44903E-18	2.46660E-18	7.30435E-12	3.67939E-09	7.75627E-19	4.12553E-90	1.10446E-01	2.01546E-75	1.51612E-14	9.36960E-51	3.58111E-02	244	352	14	564	724	253	245	622	132	2	115	177	173	32	132	447	82	484	231	404	4	11.691	3.844	3.693	4.592	6.959	3.539	6.781	2.841	4.035	1.193	7.025	5.816	4.909	9.988	6.734	8.500	2.284	7.240	4.809	6.444	9.070	4.290	1.407	1.348	1.687	2.573	1.294	2.485	1.037	1.475	0.436	2.569	2.128	1.796	3.648	2.463	3.130	0.833	2.665	1.760	2.368	3.311	2.093	0.489	0.431	0.745	1.345	0.369	1.307	0.052	0.558	-1.199	1.358	1.086	0.841	1.866	1.297	1.633	-0.263	1.402	0.812	1.234	1.727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
16	5			chloroquine					interferon beta-1a			darunavir			saquinavir			thalidomide					pancytopenia	41,581	1.84885E-117	1.56059E-11	2.62786E-11	0.00000E00	0.00000E00	0.00000E00	6.31554E-136	4.24813E-184	7.33274E-10	1.92340E-01	3.95670E-49	2.00047E-49	8.52497E-68	2.25277E-12	1.42218E-02	3.48073E-10	0.00000E00	3.57536E-153	4.66099E-39	3.42730E-79	1.55232E-02	5.34552E-116	5.82148E-11	9.67336E-11	0.00000E00	0.00000E00	0.00000E00	2.13862E-134	2.00085E-182	2.43654E-09	1.96332E-01	5.02230E-48	2.55359E-48	1.46084E-66	8.87081E-12	1.68146E-02	1.18604E-09	0.00000E00	1.38018E-151	4.88362E-38	6.80294E-78	1.81582E-02	332	421	42	1,809	1,523	1,196	474	101	49	2	192	278	345	40	84	259	877	706	345	525	5	15.907	4.598	11.079	14.727	14.640	16.730	13.119	0.461	1.498	1.193	11.729	9.135	9.790	12.484	4.285	4.925	24.426	10.560	7.182	8.373	11.338	4.918	1.417	3.406	4.685	4.630	5.262	4.065	0.140	0.460	0.367	3.616	2.818	3.024	3.838	1.317	1.516	7.644	3.283	2.217	2.593	3.483	2.289	0.498	1.767	2.178	2.169	2.362	2.011	-2.819	-1.120	-1.448	1.849	1.489	1.589	1.939	0.397	0.597	2.908	1.698	1.142	1.363	1.800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
17	1											darunavir											encephalitis	4,775	3.50646E-66	2.76397E-39	4.53106E-09	7.61645E-02	2.15299E-81	8.23646E-02	1.31020E-07	1.00000E00	5.69539E-01	1.33354E-01	8.33059E-05	5.08047E-07	8.21368E-03	1.23281E-01	9.20905E-18	6.69388E-11	6.81919E-01	2.89642E-50	2.25680E-11	9.87144E-17		5.86692E-65	2.91073E-38	1.41052E-08	1.04531E-01	4.40020E-80	9.59240E-02	3.56240E-07	1.00000E00	5.89038E-01	1.36602E-01	1.59514E-04	1.29844E-06	1.04090E-02	1.25783E-01	4.85674E-17	2.39914E-10	6.90980E-01	3.74250E-49	8.33897E-11	4.95850E-16		94	136	13	59	209	18	37	82	14	2	18	32	24	3	41	55	15	131	53	74		4.504	1.485	3.429	0.480	2.009	0.252	1.024	0.374	0.428	1.193	1.100	1.051	0.681	0.936	2.092	1.046	0.418	1.959	1.103	1.180		12.113	4.008	9.080	1.272	5.501	0.664	2.718	0.989	1.131	3.153	2.912	2.789	1.803	2.474	5.563	2.783	1.104	5.292	2.936	3.151		3.573	1.972	3.179	0.343	2.408	-0.588	1.436	-0.016	0.177	1.656	1.538	1.474	0.847	1.306	2.466	1.466	0.142	2.372	1.543	1.640		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
18	3											darunavir			saquinavir				ritonavir				nephrolithiasis	31,691	3.33684E-03	5.71453E-85	1.22545E-04	1.06463E-01	2.66698E-28	9.39895E-01	2.03276E-01	1.97789E-200	1.07164E-07	4.55318E-01	4.27290E-37	1.29090E-78	5.95793E-17	8.61848E-08	2.73027E-07	2.91881E-58	6.80803E-36	8.79287E-187	4.29303E-79	2.11052E-102		4.66793E-03	1.21337E-83	2.28291E-04	1.42929E-01	2.09025E-27	9.66021E-01	2.24971E-01	1.01750E-198	2.93853E-07	4.60236E-01	4.27746E-36	2.53798E-77	3.02268E-16	2.38754E-07	7.17821E-07	4.36309E-57	6.61392E-35	4.20930E-185	8.51114E-78	5.37847E-101		74	577	23	333	453	178	77	1,373	133	2	145	289	176	27	17	352	230	661	376	490		3.546	6.302	6.067	2.711	4.354	2.490	2.131	6.270	4.066	1.193	8.858	9.496	4.994	8.427	0.867	6.694	6.406	9.887	7.827	7.815		1.430	2.569	2.447	1.094	1.766	1.004	0.859	2.597	1.642	0.481	3.582	3.854	2.019	3.399	0.349	2.717	2.594	4.049	3.181	3.184		0.515	1.345	1.290	0.128	0.812	0.005	-0.219	1.338	0.713	-1.056	1.836	1.937	1.009	1.764	-1.516	1.432	1.369	1.995	1.658	1.655		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
