		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21	Cohort 22	Cohort 23	Cohort 24	Cohort 25	Cohort 26	Cohort 27			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	
5																													other hormones	3,150	3.92707E-246	1.65197E-162	3.54883E-20	1.25409E-168	7.92720E-212	1.45553E-193	0.00000E00	5.15095E-135	3.78107E-60	8.59862E-141	0.00000E00	4.96270E-247	5.40454E-277	0.00000E00	0.00000E00	0.00000E00	1.92800E-237	2.21689E-01	3.82964E-268	0.00000E00	0.00000E00	5.33153E-295	2.03499E-236	2.24925E-74	1.18592E-272	0.00000E00	6.50777E-31	2.82925E-245	1.28049E-161	1.94574E-19	3.77134E-167	1.35873E-210	2.53796E-192	0.00000E00	5.86489E-134	1.67277E-59	7.24250E-140	0.00000E00	6.25546E-246	5.03536E-276	0.00000E00	0.00000E00	0.00000E00	1.92362E-236	2.63893E-01	3.82065E-267	0.00000E00	0.00000E00	4.82543E-294	2.49620E-235	2.27183E-73	4.14761E-271	0.00000E00	2.05652E-30	765	1,100	82	330	539	617	1,699	1,934	307	793	1,332	1,694	1,249	1,289	1,879	913	1,659	58	1,270	978	764	1,403	1,262	218	624	1,777	248	
6																													influenza, inactivated, whole virus	10,411	1.16152E-289	1.60288E-276	1.08180E-147	2.03366E-196	1.73482E-135	1.51182E-117	4.94179E-272	4.95075E-157	6.08230E-51	0.00000E00	0.00000E00	1.15687E-89	2.77172E-244	5.93628E-302	0.00000E00	1.17778E-159	3.20178E-257	1.52360E-179	6.04593E-114	2.58166E-279	5.56673E-89	0.00000E00	1.87613E-248	3.00839E-106	1.55474E-37	6.04628E-185	6.51503E-45	9.24416E-289	1.70616E-275	2.90131E-146	6.95346E-195	2.17135E-134	1.88465E-116	4.76821E-271	6.10856E-156	2.40539E-50	0.00000E00	0.00000E00	8.39687E-89	2.36416E-243	5.02209E-301	0.00000E00	1.14071E-158	3.40452E-256	1.52099E-178	3.60212E-113	2.39398E-278	6.10508E-88	0.00000E00	2.35935E-247	3.99025E-105	1.27546E-36	4.65215E-184	2.49564E-44	1,663	3,020	406	638	884	1,075	3,599	5,464	656	2,423	3,697	3,591	2,746	2,215	3,513	1,310	4,220	766	2,402	1,837	932	4,367	2,996	498	621	3,418	133	
7	16	blood and lymphatic system disorders	cardiac disorders					gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations		musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders		skin and subcutaneous tissue disorders			vascular disorders		cefalexin	27,669	0.00000E00	0.00000E00	1.00332E-207	3.31440E-311	6.73453E-202	1.44867E-194	0.00000E00	2.30063E-28	4.11783E-269	0.00000E00	0.00000E00	2.46471E-160	2.84992E-253	0.00000E00	0.00000E00	1.11267E-306	3.46631E-120	1.83236E-48	0.00000E00	0.00000E00	4.89907E-222	0.00000E00	0.00000E00	0.00000E00	1.23787E-198	0.00000E00	2.53464E-37	0.00000E00	0.00000E00	3.72230E-206	2.36364E-309	1.12563E-200	2.57490E-193	0.00000E00	1.12917E-27	4.85799E-268	0.00000E00	0.00000E00	2.49980E-159	2.46559E-252	0.00000E00	0.00000E00	1.73151E-305	2.29568E-119	7.66559E-48	0.00000E00	0.00000E00	1.18691E-220	0.00000E00	0.00000E00	0.00000E00	3.07500E-197	0.00000E00	8.68114E-37	3,776	6,827	800	1,349	1,952	2,508	8,991	11,839	2,146	6,136	7,944	9,101	5,936	5,665	7,072	3,166	8,692	990	6,647	6,130	2,442	7,869	8,132	1,591	1,994	9,165	603	
8	17	blood and lymphatic system disorders	cardiac disorders				eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders			respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		dextropropoxyphene	31,992	0.00000E00	0.00000E00	5.67208E-60	3.38752E-235	5.23832E-286	4.57927E-161	2.06939E-236	6.27463E-65	0.00000E00	2.14250E-171	3.73801E-276	1.57192E-84	0.00000E00	0.00000E00	0.00000E00	7.07203E-242	0.00000E00	5.70741E-08	0.00000E00	0.00000E00	1.72848E-108	0.00000E00	4.23523E-58	0.00000E00	3.65305E-123	0.00000E00	1.69754E-69	0.00000E00	0.00000E00	7.69881E-59	1.53732E-233	1.19460E-284	7.08757E-160	1.86123E-235	4.61581E-64	0.00000E00	2.01149E-170	3.11466E-275	1.10178E-83	0.00000E00	0.00000E00	0.00000E00	9.37297E-241	0.00000E00	1.11652E-07	0.00000E00	0.00000E00	2.30320E-107	0.00000E00	2.30474E-57	0.00000E00	6.51665E-122	0.00000E00	8.50231E-69	3,801	14,514	546	1,315	2,403	2,671	8,767	14,142	2,839	4,639	6,193	9,746	7,399	6,572	7,720	3,304	11,880	560	8,861	4,855	2,288	9,847	6,093	1,856	1,953	13,938	590	
9	23	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		methylprednisolone	104,032	0.00000E00	0.00000E00	1.40746E-21	2.47546E-77	0.00000E00	4.09708E-194	0.00000E00	3.70114E-137	0.00000E00	0.00000E00	0.00000E00	3.31866E-249	0.00000E00	0.00000E00	0.00000E00	0.00000E00	3.32878E-219	3.06487E-05	1.08360E-01	0.00000E00	1.23196E-06	0.00000E00	0.00000E00	4.73451E-23	6.58183E-17	0.00000E00	0.00000E00	0.00000E00	0.00000E00	8.24474E-21	3.67783E-76	0.00000E00	7.23555E-193	0.00000E00	4.29305E-136	0.00000E00	0.00000E00	0.00000E00	4.21786E-248	0.00000E00	0.00000E00	0.00000E00	0.00000E00	3.10922E-218	5.30819E-05	1.45245E-01	0.00000E00	3.10025E-06	0.00000E00	0.00000E00	2.35167E-22	3.21590E-16	0.00000E00	0.00000E00	18,905	21,994	1,094	2,269	6,324	7,160	28,527	45,059	9,528	26,215	34,272	31,472	24,237	18,276	21,541	9,682	30,687	2,074	15,083	17,198	4,260	32,563	23,013	1,974	4,087	32,737	1,048	
10	24	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders	pregnancy, puerperium and perinatal conditions	psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders	social circumstances		vascular disorders		octreotide	34,745	6.92869E-35	0.00000E00	1.97940E-09	7.44900E-142	0.00000E00	1.66712E-87	0.00000E00	0.00000E00	0.00000E00	1.25018E-112	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	8.33463E-285	1.61271E-67	1.72077E-201	9.52017E-312	4.75549E-89	0.00000E00	5.82292E-284	1.21482E-34	1.51009E-38	0.00000E00	0.00000E00	1.94340E-34	0.00000E00	6.89538E-09	1.75403E-140	0.00000E00	1.62869E-86	0.00000E00	0.00000E00	0.00000E00	9.45011E-112	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	9.52131E-284	8.06702E-67	1.46167E-200	9.36310E-311	5.23694E-88	0.00000E00	7.95798E-283	7.63692E-34	1.25825E-37	0.00000E00	0.00000E00	2,623	9,185	178	1,160	4,089	2,513	15,452	20,719	4,840	2,171	7,981	12,525	14,191	8,163	9,640	8,369	11,762	336	7,194	4,465	2,350	9,262	8,027	271	1,664	11,238	3,772	
11	23	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		prednisone	382,549	0.00000E00	0.00000E00	1.25328E-48	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.26251E-04	3.75569E-01	0.00000E00	3.40096E-11	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.38796E-47	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	2.10660E-04	4.42380E-01	0.00000E00	1.08157E-10	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	52,241	81,931	3,797	8,703	18,300	24,949	110,459	180,733	19,331	76,120	109,574	112,134	82,665	60,014	98,960	37,584	108,379	7,999	55,944	48,358	16,007	113,850	82,536	9,489	19,241	104,692	7,324	
12	23	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		hydrocortisone	70,581	0.00000E00	0.00000E00	4.30550E-21	2.18260E-175	0.00000E00	5.52638E-174	0.00000E00	5.71944E-225	0.00000E00	0.00000E00	0.00000E00	3.86806E-66	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.53191E-201	8.93570E-04	3.28020E-31	0.00000E00	7.68386E-01	0.00000E00	0.00000E00	5.25108E-19	6.89784E-30	0.00000E00	2.01542E-147	0.00000E00	0.00000E00	2.48291E-20	6.80970E-174	0.00000E00	9.00897E-173	0.00000E00	9.03730E-224	0.00000E00	0.00000E00	0.00000E00	2.38388E-65	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.37648E-200	1.40057E-03	1.08116E-30	0.00000E00	8.25705E-01	0.00000E00	0.00000E00	2.35178E-18	4.79960E-29	0.00000E00	1.64123E-146	10,200	15,094	783	2,031	5,734	5,093	21,759	32,079	4,653	14,962	18,775	20,096	16,193	13,554	14,955	6,865	21,332	1,411	11,462	8,400	3,121	19,213	17,453	1,366	3,002	20,969	1,316	
13	19	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders			gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		fluconazole	56,230	0.00000E00	2.22984E-238	8.92168E-74	2.05005E-73	4.99732E-165	2.63557E-32	0.00000E00	1.09903E-266	0.00000E00	0.00000E00	0.00000E00	1.50990E-02	0.00000E00	0.00000E00	1.37495E-17	0.00000E00	1.21944E-40	5.33724E-01	4.16174E-04	0.00000E00	2.64482E-10	0.00000E00	0.00000E00	1.24703E-68	3.38012E-41	0.00000E00	2.52524E-258	0.00000E00	2.11975E-237	1.46027E-72	2.94076E-72	7.15308E-164	1.46096E-31	0.00000E00	1.91220E-265	0.00000E00	0.00000E00	0.00000E00	2.45218E-02	0.00000E00	0.00000E00	4.39570E-17	0.00000E00	4.90490E-40	5.82563E-01	7.25680E-04	0.00000E00	8.06459E-10	0.00000E00	0.00000E00	1.20414E-67	2.97495E-40	0.00000E00	3.28563E-257	14,021	11,510	866	1,374	3,136	3,318	17,112	26,299	6,213	9,748	20,078	14,660	14,346	11,615	8,870	5,713	15,548	1,247	8,548	9,501	2,786	16,362	12,386	1,401	2,546	15,951	671	
14																													multivitamins, plain	265,114	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.21033E-292	0.00000E00	0.00000E00	0.00000E00	3.90297E-288	6.25024E-177	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.07322E-03	0.00000E00	0.00000E00	0.00000E00	0.00000E00	2.88229E-291	0.00000E00	0.00000E00	0.00000E00	4.82863E-287	6.04122E-176	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.61260E-03	23,768	57,842	6,706	7,442	12,329	20,377	79,934	120,928	12,384	29,817	49,347	79,031	58,759	41,275	61,454	20,069	95,638	10,591	57,135	29,546	16,227	65,490	57,969	6,888	13,148	74,848	8,958	
15	9	blood and lymphatic system disorders						gastrointestinal disorders	general disorders and administration site conditions		immune system disorders							nervous system disorders			renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		phenoxymethylpenicillin	8,207	0.00000E00	1.00118E-130	4.25229E-86	1.59607E-103	3.33882E-88	1.21415E-79	5.99359E-239	1.79261E-12	1.64298E-239	0.00000E00	0.00000E00	7.61604E-27	1.84751E-150	1.00742E-245	6.34376E-144	1.71001E-222	7.34458E-52	8.79738E-01	4.55185E-96	6.84342E-305	2.02529E-80	1.93967E-286	1.00000E-323	9.75735E-202	8.36750E-93	6.83166E-201	1.86619E-44	0.00000E00	6.94165E-130	7.63355E-85	2.90788E-102	3.18608E-87	1.13006E-78	5.40664E-238	5.88727E-12	1.72052E-238	0.00000E00	0.00000E00	3.09389E-26	1.14872E-149	7.42031E-245	5.53873E-143	2.14332E-221	3.24280E-51	9.08646E-01	2.49220E-95	6.64108E-304	2.06007E-79	1.72973E-285	1.53000E-322	2.58838E-200	1.24250E-91	5.59286E-200	7.13686E-44	1,943	2,107	275	418	651	809	2,908	3,558	959	2,219	2,563	2,536	2,035	1,763	2,073	1,253	2,680	176	1,917	1,624	764	2,702	2,698	584	679	2,879	87	
16	24	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders		surgical and medical procedures	vascular disorders		risedronic acid	35,518	0.00000E00	0.00000E00	2.73037E-02	5.58432E-229	2.01998E-134	1.06733E-228	0.00000E00	8.94907E-70	3.35910E-134	0.00000E00	0.00000E00	1.41883E-189	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.23534E-125	1.53691E-84	0.00000E00	2.25808E-58	0.00000E00	1.52528E-196	2.90051E-159	3.16725E-126	0.00000E00	1.88923E-31	0.00000E00	0.00000E00	4.61949E-02	2.32308E-227	2.50496E-133	2.11546E-227	0.00000E00	6.87723E-69	2.35390E-133	0.00000E00	0.00000E00	1.58609E-188	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	9.32921E-125	7.82405E-84	0.00000E00	1.82912E-57	0.00000E00	1.69080E-195	5.47018E-158	5.72691E-125	0.00000E00	6.04397E-31	4,079	8,199	314	1,390	2,099	3,149	12,232	15,675	2,111	6,370	9,403	11,578	8,582	7,756	14,723	4,745	12,265	218	6,552	5,137	2,222	10,235	7,717	1,260	2,128	11,329	859	
17	9		cardiac disorders					gastrointestinal disorders	general disorders and administration site conditions		immune system disorders					musculoskeletal and connective tissue disorders				psychiatric disorders			respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		nystatin	25,268	0.00000E00	1.55211E-263	1.05803E-18	4.73420E-85	7.11605E-127	1.50892E-40	0.00000E00	4.24626E-110	5.77742E-177	2.99735E-226	0.00000E00	2.77429E-11	0.00000E00	0.00000E00	1.87697E-161	4.34409E-242	1.62490E-92	1.24172E-07	3.26038E-104	0.00000E00	1.47465E-18	0.00000E00	1.62323E-232	7.24535E-108	4.45817E-71	1.04663E-297	4.80615E-73	0.00000E00	1.58515E-262	5.55463E-18	7.47883E-84	8.62581E-126	9.29993E-40	0.00000E00	4.28360E-109	4.82199E-176	3.35977E-225	0.00000E00	7.67628E-11	0.00000E00	0.00000E00	1.75145E-160	5.78516E-241	9.28123E-92	2.39490E-07	1.86048E-103	0.00000E00	6.15014E-18	0.00000E00	1.97493E-231	9.82600E-107	5.51154E-70	1.15167E-296	2.48194E-72	5,062	5,966	332	792	1,603	1,691	9,221	11,734	1,770	4,057	8,771	6,940	6,146	5,591	5,257	2,776	7,803	432	4,978	4,853	1,409	8,402	5,957	881	1,434	7,704	409	
18																													docusate sodium	89,931	0.00000E00	0.00000E00	1.54878E-10	2.78339E-91	3.01671E-240	1.97695E-73	0.00000E00	1.50938E-186	1.85844E-307	2.29004E-08	0.00000E00	1.84939E-13	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.46758E-67	0.00000E00	0.00000E00	2.90665E-27	0.00000E00	5.45651E-163	1.27445E-258	1.72143E-143	0.00000E00	6.93164E-133	0.00000E00	0.00000E00	5.79426E-10	4.60090E-90	5.71688E-239	1.70737E-72	0.00000E00	2.10566E-185	2.41684E-306	5.12998E-08	0.00000E00	5.54817E-13	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	7.35689E-67	0.00000E00	0.00000E00	1.51293E-26	0.00000E00	5.20106E-162	4.27293E-257	3.41459E-142	0.00000E00	5.22452E-132	13,554	22,261	875	2,084	4,916	5,522	31,192	39,832	5,226	9,132	21,117	24,009	21,958	17,958	19,964	9,849	30,718	1,251	18,916	14,444	4,636	26,078	17,151	2,785	4,587	28,372	1,892	
19	24	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders		surgical and medical procedures	vascular disorders		allopurinol	209,338	0.00000E00	0.00000E00	0.00000E00	1.03457E-252	0.00000E00	1.37491E-74	0.00000E00	3.69513E-92	0.00000E00	0.00000E00	0.00000E00	6.32158E-02	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	1.22802E-122	0.00000E00	0.00000E00	4.36362E-22	0.00000E00	0.00000E00	6.25415E-257	2.24083E-63	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	5.26996E-251	0.00000E00	1.20250E-73	0.00000E00	3.35596E-91	0.00000E00	0.00000E00	0.00000E00	9.40866E-02	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	9.06785E-122	0.00000E00	0.00000E00	1.99469E-21	0.00000E00	0.00000E00	2.06815E-255	2.63546E-62	0.00000E00	0.00000E00	29,602	50,261	4,791	5,034	12,140	11,869	56,830	87,283	12,792	27,546	40,035	54,010	47,976	40,196	40,420	17,342	66,255	6,206	43,830	32,789	10,122	50,664	42,564	5,231	8,651	62,815	3,613	
20	23	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders		endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders	social circumstances		vascular disorders		prochlorperazine	45,090	0.00000E00	0.00000E00	2.34531E-04	1.11535E-112	3.47219E-103	3.70733E-59	0.00000E00	3.91285E-176	0.00000E00	7.99279E-31	0.00000E00	4.41529E-97	0.00000E00	0.00000E00	6.81373E-217	0.00000E00	6.25817E-167	1.59548E-21	4.89819E-204	0.00000E00	1.12667E-43	0.00000E00	1.07527E-198	5.92823E-132	9.04168E-23	0.00000E00	1.82106E-254	0.00000E00	0.00000E00	5.41561E-04	2.19206E-111	3.62158E-102	2.81369E-58	0.00000E00	5.22332E-175	0.00000E00	3.08817E-30	0.00000E00	3.37258E-96	0.00000E00	0.00000E00	7.42547E-216	0.00000E00	5.02124E-166	4.64468E-21	4.17258E-203	0.00000E00	7.92234E-43	0.00000E00	1.20085E-197	9.86948E-131	5.16834E-22	0.00000E00	2.34323E-253	9,171	11,074	422	1,298	2,384	2,937	17,659	20,780	3,611	5,068	11,255	9,656	11,401	10,979	8,991	7,283	13,949	702	9,005	6,545	2,614	13,859	9,492	1,402	1,949	13,563	447	
21	23	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders	social circumstances		vascular disorders		lorazepam	152,803	0.00000E00	0.00000E00	1.67448E-12	1.80177E-294	0.00000E00	6.02712E-235	0.00000E00	0.00000E00	0.00000E00	2.10280E-06	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	7.76821E-59	0.00000E00	0.00000E00	5.26279E-24	0.00000E00	3.57746E-115	0.00000E00	2.27728E-53	0.00000E00	9.17418E-224	0.00000E00	0.00000E00	6.88984E-12	1.18348E-292	0.00000E00	1.22093E-233	0.00000E00	0.00000E00	0.00000E00	4.26052E-06	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	3.57799E-58	0.00000E00	0.00000E00	2.52254E-23	0.00000E00	2.81772E-114	0.00000E00	2.34613E-52	0.00000E00	1.07370E-222	17,214	36,015	1,439	4,107	8,473	10,205	44,226	70,946	8,390	15,219	27,248	47,474	34,308	27,924	31,063	12,507	63,235	2,454	52,871	18,020	7,542	39,649	27,261	5,354	6,394	40,615	3,222	
22	20	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders		eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		zoledronic acid	112,803	0.00000E00	0.00000E00	2.17177E-13	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	4.33814E-08	0.00000E00	4.96101E-19	0.00000E00	0.00000E00	0.00000E00	0.00000E00	3.56505E-155	0.00000E00	1.20105E-78	0.00000E00	0.00000E00	0.00000E00	6.17869E-47	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	9.24353E-13	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	0.00000E00	9.54392E-08	0.00000E00	1.74461E-18	0.00000E00	0.00000E00	0.00000E00	0.00000E00	2.72523E-154	0.00000E00	5.94132E-78	0.00000E00	0.00000E00	0.00000E00	3.02170E-46	0.00000E00	0.00000E00	0.00000E00	0.00000E00	15,952	22,231	1,103	4,149	6,362	8,566	34,408	55,700	7,089	10,296	28,959	27,610	23,916	21,666	58,060	20,923	32,319	486	18,814	14,792	8,580	26,651	19,476	5,405	13,219	46,662	881	
